No.,Package,obs repository,obs commit id,obs standard_riscv64 status,obs advanced_riscv64 status,gitee master,gitee openEuler-22.03-LTS,gitee openEuler-22.03-LTS-Next,Lastest Update,Upgrade Priority,has rpm history in standard_riscv64,rpm version in standard_riscv64,has rpm history in advanced_riscv64,rpm version in advanced_riscv64
1008,icc-profiles-openicc,git@gitee.com:src-openeuler/icc-profiles-openicc.git,f8a0d9664d798abaeff684e771656fb30152fda6,succeeded,disabled,f8a0d9664d798abaeff684e771656fb30152fda6,f8a0d9664d798abaeff684e771656fb30152fda6,f8a0d9664d798abaeff684e771656fb30152fda6,0,1,Yes,icc-profiles-openicc-1.3.1-1.oe1.src.rpm,No,None
1009,icedtea-web,git@gitee.com:src-openeuler/icedtea-web.git,f14e5bb34eead3069ebdb5dc6850ca29a1b3b5b0,unresolvable,disabled,661ebb90bf890db84c82e3348026005505b38554,9de7648b16c6664b447d97232d3f3575f18566a6,9de7648b16c6664b447d97232d3f3575f18566a6,1,3,No,None,No,None
1010,icfg,git@gitee.com:src-openeuler/icfg.git,e198c4619bf72d2169878516851f74bef9ddc86b,succeeded,disabled,e198c4619bf72d2169878516851f74bef9ddc86b,e198c4619bf72d2169878516851f74bef9ddc86b,e198c4619bf72d2169878516851f74bef9ddc86b,0,1,Yes,icfg-0.9-18.oe1.src.rpm,No,None
1011,icon-naming-utils,git@gitee.com:src-openeuler/icon-naming-utils.git,3fc32460126ebbb121cd19d9c03ca2c6844013ad,succeeded,disabled,3fc32460126ebbb121cd19d9c03ca2c6844013ad,3fc32460126ebbb121cd19d9c03ca2c6844013ad,3fc32460126ebbb121cd19d9c03ca2c6844013ad,0,1,Yes,icon-naming-utils-0.8.90-20.oe1.src.rpm,No,None
1012,icoutils,git@gitee.com:src-openeuler/icoutils.git,d49e538a9e85f8c751501e467a4ef88ae10a1bf8,scheduled,disabled,d49e538a9e85f8c751501e467a4ef88ae10a1bf8,d49e538a9e85f8c751501e467a4ef88ae10a1bf8,d49e538a9e85f8c751501e467a4ef88ae10a1bf8,0,1,Yes,icoutils-0.32.3-4.oe1.src.rpm,No,None
1013,icu,git@gitee.com:src-openeuler/icu.git,565d52d64e8082f356953c5d41c043062c4a7426,blocked,disabled,058506ef99031ad358ac58da06e09c0ecdf7d0e6,58e0e4556e34d261a87ce9c02575716e59948505,58e0e4556e34d261a87ce9c02575716e59948505,2,3,Yes,icu-67.1-2.oe1.src.rpm,No,None
1014,icu4j,git@gitee.com:src-openeuler/icu4j.git,bf90401a8ee9b614c539c0456f0b1717022beed8,unresolvable,disabled,bf90401a8ee9b614c539c0456f0b1717022beed8,bf90401a8ee9b614c539c0456f0b1717022beed8,bf90401a8ee9b614c539c0456f0b1717022beed8,0,1,No,None,No,None
1015,idlj-maven-plugin,git@gitee.com:src-openeuler/idlj-maven-plugin.git,9bbde6ffd2e9f4abb93f223cc4890cbdf2796943,unresolvable,disabled,9bbde6ffd2e9f4abb93f223cc4890cbdf2796943,9bbde6ffd2e9f4abb93f223cc4890cbdf2796943,9bbde6ffd2e9f4abb93f223cc4890cbdf2796943,0,1,No,None,No,None
1016,iftop,git@gitee.com:src-openeuler/iftop.git,e336e30adea951bbce93c3249bd9d7c8b1d960fa,scheduled,disabled,e336e30adea951bbce93c3249bd9d7c8b1d960fa,e336e30adea951bbce93c3249bd9d7c8b1d960fa,e336e30adea951bbce93c3249bd9d7c8b1d960fa,0,1,Yes,iftop-1.0pre4-1.oe1.src.rpm,No,None
1017,iio-sensor-proxy,git@gitee.com:src-openeuler/iio-sensor-proxy.git,3c44dd8ec0b44f35ff9a0cf2b60a429c87439b01,succeeded,disabled,3c44dd8ec0b44f35ff9a0cf2b60a429c87439b01,3c44dd8ec0b44f35ff9a0cf2b60a429c87439b01,3c44dd8ec0b44f35ff9a0cf2b60a429c87439b01,0,1,Yes,iio-sensor-proxy-2.4-5.oe1.src.rpm,No,None
1018,ilmbase,git@gitee.com:src-openeuler/ilmbase.git,75bcad1141bd8b429992b2b42608544e094a9aea,succeeded,disabled,75bcad1141bd8b429992b2b42608544e094a9aea,75bcad1141bd8b429992b2b42608544e094a9aea,75bcad1141bd8b429992b2b42608544e094a9aea,0,1,Yes,ilmbase-2.2.0-16.oe1.src.rpm,No,None
1019,ima-evm-utils,git@gitee.com:src-openeuler/ima-evm-utils.git,3ffe3aeb2875d9cda7a5890fb0d718a86d18aea4,blocked,disabled,ba7bef77544e75a59f3a98f61e9e09eb79d8c13c,d98ce675d44497951ee609f5c306808fb7fdc682,d98ce675d44497951ee609f5c306808fb7fdc682,2,3,Yes,ima-evm-utils-1.3.2-2.oe1.src.rpm,Yes,ima-evm-utils-1.3.2-2.oe1.src.rpm
1020,imake,git@gitee.com:src-openeuler/imake.git,091de6a7b36f0fee11b6acde2e9aca503c957591,scheduled,disabled,091de6a7b36f0fee11b6acde2e9aca503c957591,091de6a7b36f0fee11b6acde2e9aca503c957591,091de6a7b36f0fee11b6acde2e9aca503c957591,0,1,Yes,imake-1.0.7-17.oe1.src.rpm,No,None
1021,indent,git@gitee.com:src-openeuler/indent.git,6cdfadf98c8ca89be206777aefedae3e2860c3b5,succeeded,disabled,6cdfadf98c8ca89be206777aefedae3e2860c3b5,6cdfadf98c8ca89be206777aefedae3e2860c3b5,6cdfadf98c8ca89be206777aefedae3e2860c3b5,0,1,Yes,indent-2.2.11-28.oe1.src.rpm,No,None
1022,infinispan,git@gitee.com:src-openeuler/infinispan.git,f8cfe5580fb869f63113347d4f658279df766f37,unresolvable,disabled,f8cfe5580fb869f63113347d4f658279df766f37,360c4740d88bed24cc0220fc9aee6cdf031bf247,360c4740d88bed24cc0220fc9aee6cdf031bf247,2,2,No,None,No,None
1023,iniparser,git@gitee.com:src-openeuler/iniparser.git,d0b5391239804c574c71d9857491475e36a06686,scheduled,disabled,d0b5391239804c574c71d9857491475e36a06686,d0b5391239804c574c71d9857491475e36a06686,d0b5391239804c574c71d9857491475e36a06686,0,1,Yes,iniparser-4.1-3.oe1.src.rpm,No,None
1024,initial-setup,git@gitee.com:src-openeuler/initial-setup.git,58cdc796a4bc023cc1dcb6bbdab9e9060cce1d0f,unresolvable,disabled,58cdc796a4bc023cc1dcb6bbdab9e9060cce1d0f,0774ca38516bb8a1144532d0f91537da52b3ca02,0774ca38516bb8a1144532d0f91537da52b3ca02,2,2,No,None,No,None
1025,initscripts,git@gitee.com:src-openeuler/initscripts.git,3a0c78120c7b0f7d28c032ce1d0340af9adfc93c,scheduled,disabled,bb698bf8b716fc676270efd928ef020fdafa28ef,cf398639d2b6935ee48ed7e4d1d29aa42c5731c6,cf398639d2b6935ee48ed7e4d1d29aa42c5731c6,1,3,Yes,initscripts-10.06-1.oe1.src.rpm,No,None
1026,inst-source-utils,git@gitee.com:src-openeuler/inst-source-utils.git,c3a3b8b1dde33bdbbc4c73336dd5fe925f4b98af,succeeded,disabled,c3a3b8b1dde33bdbbc4c73336dd5fe925f4b98af,c3a3b8b1dde33bdbbc4c73336dd5fe925f4b98af,c3a3b8b1dde33bdbbc4c73336dd5fe925f4b98af,0,1,Yes,inst-source-utils-2018.12.10-1.oe1.src.rpm,No,None
1027,intel-cmt-cat,git@gitee.com:src-openeuler/intel-cmt-cat.git,b76ed50c1d9698285e653dd2b0d62c39225164c3,excluded,disabled,f2233460291d8c3494da0c80f2c6c27b919068da,0f893d3e2f14563931d625b30df7dff3c96b702b,0f893d3e2f14563931d625b30df7dff3c96b702b,1,3,No,None,No,None
1028,intel-sgx-ssl,git@gitee.com:src-openeuler/intel-sgx-ssl.git,c290d51606a9ea02c04a637731ffaa58d5617908,excluded,disabled,84807da49ca5aa592b7d186b28282559746b6fa5,5aefeefe41b5f8b21065677105e9893916c880e4,5aefeefe41b5f8b21065677105e9893916c880e4,2,3,No,None,No,None
1029,intltool,git@gitee.com:src-openeuler/intltool.git,e5e9735e769c38bd1931056ca28df1ce7a18b52a,succeeded,disabled,e5e9735e769c38bd1931056ca28df1ce7a18b52a,e5e9735e769c38bd1931056ca28df1ce7a18b52a,e5e9735e769c38bd1931056ca28df1ce7a18b52a,0,1,Yes,intltool-0.51.0-14.oe1.src.rpm,No,None
1030,invokebinder,git@gitee.com:src-openeuler/invokebinder.git,169c76d40473dace64a523ae91fb14fab1a3ae50,unresolvable,disabled,169c76d40473dace64a523ae91fb14fab1a3ae50,169c76d40473dace64a523ae91fb14fab1a3ae50,169c76d40473dace64a523ae91fb14fab1a3ae50,0,1,No,None,No,None
1031,iotop,git@gitee.com:src-openeuler/iotop.git,a0255108592e257963a7c43f49f514d050c92930,succeeded,disabled,68176759438973034a4bef327387f8d232ad7a69,68176759438973034a4bef327387f8d232ad7a69,68176759438973034a4bef327387f8d232ad7a69,1,2,Yes,iotop-0.6-22.oe1.src.rpm,No,None
1032,ipcalc,git@gitee.com:src-openeuler/ipcalc.git,1dd879510b94c4a00fed57b6e1d3a9af8b9480b1,scheduled,disabled,1dd879510b94c4a00fed57b6e1d3a9af8b9480b1,4006d6447f9488456ad6045499831d4f0fc551b2,4006d6447f9488456ad6045499831d4f0fc551b2,2,2,Yes,ipcalc-1.0.0-1.oe1.src.rpm,No,None
1033,iperf3,git@gitee.com:src-openeuler/iperf3.git,71d4eebd48685654bc7d1705b550f5bfd5f94372,scheduled,disabled,71d4eebd48685654bc7d1705b550f5bfd5f94372,b8218294ee8165f7f62360037b22683e561ca748,b8218294ee8165f7f62360037b22683e561ca748,2,2,Yes,iperf3-3.6-4.oe1.src.rpm,No,None
1034,ipmitool,git@gitee.com:src-openeuler/ipmitool.git,a5f5eef93008c997d0e31242f7529cb57a6b0ea4,scheduled,disabled,2345ad5de2b2e31024bf56ce2fd496c2814ca9e2,5e07f078c47bd3751d10664a29534bd2111a768b,5e07f078c47bd3751d10664a29534bd2111a768b,2,3,Yes,ipmitool-1.8.18-15.oe1.src.rpm,No,None
1035,iproute,git@gitee.com:src-openeuler/iproute.git,980fd6fa17b339cf2056d966067b5bf4dcbae914,scheduled,disabled,78a61bd52fbb10910a54280d5dc0adef74d59faa,f95f0e0c52086995e3ab170c22a1e321c7bcbd23,4818a51cb71258b55a3e6a32f39829729b57a73f,3,4,Yes,iproute-5.10.0-1.oe1.src.rpm,No,None
1036,iprutils,git@gitee.com:src-openeuler/iprutils.git,06d853579ae8d9eee76334fa8d9a56de30db0f83,scheduled,disabled,06d853579ae8d9eee76334fa8d9a56de30db0f83,06d853579ae8d9eee76334fa8d9a56de30db0f83,06d853579ae8d9eee76334fa8d9a56de30db0f83,0,1,Yes,iprutils-2.4.19-1.oe1.src.rpm,No,None
1037,ipset,git@gitee.com:src-openeuler/ipset.git,7b6c9756f575b1f85ac0cb818e638ef48ee79402,scheduled,disabled,7b6c9756f575b1f85ac0cb818e638ef48ee79402,471c109158996f61f1e0b09f5608fcd486cf0c4e,471c109158996f61f1e0b09f5608fcd486cf0c4e,2,2,Yes,ipset-7.10-1.oe1.src.rpm,No,None
1038,iptables,git@gitee.com:src-openeuler/iptables.git,0915424f8c34b62abead9c2b76e866d54708c71f,scheduled,disabled,7ce6543e3cad40f91f17dc65c2628368e8f37912,defa74c8129a49fd46d2367a017823cf8f877863,48193e112b1defb67bd9653fa102b8087c170a18,2,4,Yes,iptables-1.8.5-1.oe1.src.rpm,No,None
1039,iptraf-ng,git@gitee.com:src-openeuler/iptraf-ng.git,d50fa2d999b633d1b265dadcd7f8b913164a3ce0,scheduled,disabled,d50fa2d999b633d1b265dadcd7f8b913164a3ce0,d50fa2d999b633d1b265dadcd7f8b913164a3ce0,d50fa2d999b633d1b265dadcd7f8b913164a3ce0,0,1,Yes,iptraf-ng-1.2.1-1.oe1.src.rpm,No,None
1040,iptstate,git@gitee.com:src-openeuler/iptstate.git,8ed020952cf77b37a19d242ce98eed1d0f44f163,scheduled,disabled,8ed020952cf77b37a19d242ce98eed1d0f44f163,375a09280cf246feebf4b7a7af0b70239b841f7d,375a09280cf246feebf4b7a7af0b70239b841f7d,2,2,Yes,iptstate-2.2.6-9.oe1.src.rpm,No,None
1041,iputils,git@gitee.com:src-openeuler/iputils.git,118b718035848ab4b8454032a76179b3cc1ab740,scheduled,disabled,e1e6259884599f657d612c0c3599691d1c59be0b,aebc7434fad8293be5843ea027b6bbbbaee214df,de0e4b31def9c3bf6be6905a5d35c3f4c9f24ff3,2,4,Yes,iputils-20200821-2.oe1.src.rpm,No,None
1042,ipvsadm,git@gitee.com:src-openeuler/ipvsadm.git,5fd99b8c9f37e806d2dcb245f559ec4d0a026035,scheduled,disabled,5fd99b8c9f37e806d2dcb245f559ec4d0a026035,5fd99b8c9f37e806d2dcb245f559ec4d0a026035,5fd99b8c9f37e806d2dcb245f559ec4d0a026035,0,1,Yes,ipvsadm-1.31-2.oe1.src.rpm,No,None
1043,ipwatchd,git@gitee.com:src-openeuler/ipwatchd.git,4aad29cabfdc87979d3305c3a4aae5381b55f217,scheduled,disabled,48d5b50ae993290b26db396e2988ef75a9dcab17,4aad29cabfdc87979d3305c3a4aae5381b55f217,4aad29cabfdc87979d3305c3a4aae5381b55f217,1,2,Yes,ipwatchd-1.3.0-3.oe1.src.rpm,No,None
1044,ipxe,git@gitee.com:src-openeuler/ipxe.git,85a975acd5655030f022e252761a4f53ee09813d,succeeded,disabled,85a975acd5655030f022e252761a4f53ee09813d,85a975acd5655030f022e252761a4f53ee09813d,85a975acd5655030f022e252761a4f53ee09813d,0,1,Yes,ipxe-1.21.1-2.oe1.src.rpm,No,None
1045,irclib,git@gitee.com:src-openeuler/irclib.git,3702b9a3790e9d1d5a68c04e54def4d577297560,unresolvable,disabled,3702b9a3790e9d1d5a68c04e54def4d577297560,3702b9a3790e9d1d5a68c04e54def4d577297560,3702b9a3790e9d1d5a68c04e54def4d577297560,0,1,No,None,No,None
1046,ironjacamar,git@gitee.com:src-openeuler/ironjacamar.git,8c42714e814d1ce361c14da0821f35c2f1dc9247,unresolvable,disabled,8c42714e814d1ce361c14da0821f35c2f1dc9247,8c42714e814d1ce361c14da0821f35c2f1dc9247,8c42714e814d1ce361c14da0821f35c2f1dc9247,0,1,No,None,No,None
1047,irqbalance,git@gitee.com:src-openeuler/irqbalance.git,87289d9740eea7ba7d41310f2840d9dcf5c08581,scheduled,disabled,a3f81923238449f66c42f08f6848972f6b90b102,4d4d1c4440f88354f7fc706e36e9a956b671987a,dec878bcf9883455a0e3669df6df45730bdfaa88,2,4,Yes,irqbalance-1.8.0-1.oe1.src.rpm,No,None
1048,irrlicht,git@gitee.com:src-openeuler/irrlicht.git,c51cadf707035390fc0649b06592e19017d436f6,succeeded,disabled,c6ec555ba292f9935272359aebeec2a3bad2d872,c6ec555ba292f9935272359aebeec2a3bad2d872,c6ec555ba292f9935272359aebeec2a3bad2d872,1,2,Yes,irrlicht-1.8.4-11.oe1.src.rpm,No,None
1049,irssi,git@gitee.com:src-openeuler/irssi.git,97f0c2d74ccc6242c6a8b72289b4ac4d693454b0,scheduled,disabled,97f0c2d74ccc6242c6a8b72289b4ac4d693454b0,407bcc134e70a2a419f4c5d771821a0650dddd3f,407bcc134e70a2a419f4c5d771821a0650dddd3f,2,2,Yes,irssi-1.1.2-4.oe1.src.rpm,No,None
1050,isl,git@gitee.com:src-openeuler/isl.git,4ff3e209cbc5201431802fbfe61f6070988d2625,scheduled,disabled,fa7aa7e53e684b2f49a552589ce417f301d1dff0,4ff3e209cbc5201431802fbfe61f6070988d2625,4ff3e209cbc5201431802fbfe61f6070988d2625,1,2,Yes,isl-0.16.1-10.oe1.src.rpm,No,None
1051,iso-codes,git@gitee.com:src-openeuler/iso-codes.git,a5086e6bb65174e1f631ba9aa4d023f76c2cb008,blocked,disabled,736249fc19dcfe2d2277f6ac81b804eb70069615,71aeaa903059e9ed5e42c23644742cc2784bc7cd,71aeaa903059e9ed5e42c23644742cc2784bc7cd,2,3,Yes,iso-codes-4.5.0-1.oe1.src.rpm,No,None
1052,isomd5sum,git@gitee.com:openeuler-risc-v/isomd5sum.git,3f0a420049ff74b4afdcf8e529e5548ddc0be354,scheduled,disabled,6ed81b1af994c9cb9a917d1d045a9d9d32a3721e,6ed81b1af994c9cb9a917d1d045a9d9d32a3721e,6ed81b1af994c9cb9a917d1d045a9d9d32a3721e,1,2,Yes,isomd5sum-1.2.3-6.oe1.src.rpm,No,None
1053,isorelax,git@gitee.com:src-openeuler/isorelax.git,2c12f72a00b840cd8f6f9743064827213f592224,unresolvable,disabled,2c12f72a00b840cd8f6f9743064827213f592224,2c12f72a00b840cd8f6f9743064827213f592224,2c12f72a00b840cd8f6f9743064827213f592224,0,1,No,None,No,None
1054,istack-commons,git@gitee.com:src-openeuler/istack-commons.git,d5bf94288a62bd07abbed0de90c5a2de9f1a9651,unresolvable,disabled,d5bf94288a62bd07abbed0de90c5a2de9f1a9651,d5bf94288a62bd07abbed0de90c5a2de9f1a9651,d5bf94288a62bd07abbed0de90c5a2de9f1a9651,0,1,No,None,No,None
1055,isula-build,git@gitee.com:src-openeuler/isula-build.git,dafe8c5431be59b2588b745cf2a365ac2bd4d8d4,unresolvable,disabled,0ec01b9412cd4547aede5f2e07fd3621a810ee21,514f5612c6f016b747e573f8328a6abe8209dfb1,514f5612c6f016b747e573f8328a6abe8209dfb1,1,3,No,None,No,None
1056,isula-transform,git@gitee.com:src-openeuler/isula-transform.git,3529962b1075899ea2548a32f9395ba0aed2c205,unresolvable,disabled,836147b173be4eebf8f0b050d515330d110f4db1,836147b173be4eebf8f0b050d515330d110f4db1,836147b173be4eebf8f0b050d515330d110f4db1,1,2,No,None,No,None
1057,itrustee_sdk,git@gitee.com:src-openeuler/itrustee_sdk.git,624cfec28c8b0400a7ea69bf503c9bb1281b72db,succeeded,disabled,c81e91e128123a9e731e44e394b139b5652b9209,642ed85dea1b90d4921a974d1184d3a7534a137d,642ed85dea1b90d4921a974d1184d3a7534a137d,1,3,Yes,itrustee_sdk-0.1.0-3.oe1.src.rpm,No,None
1058,itstool,git@gitee.com:src-openeuler/itstool.git,4c6c270c777b29659a25ec10d2b9be5b7a9d9cc2,blocked,disabled,ea48622c085a502db148a9fbe2902c40eeff57b4,4c6c270c777b29659a25ec10d2b9be5b7a9d9cc2,4c6c270c777b29659a25ec10d2b9be5b7a9d9cc2,1,2,Yes,itstool-2.0.6-1.oe1.src.rpm,No,None
1059,ivtv-firmware,git@gitee.com:src-openeuler/ivtv-firmware.git,f62aaee1048fce2fb39172fc61a8a3afc143e864,scheduled,disabled,a09ab94993191bad47f64955debb1b1cd755d7cf,f62aaee1048fce2fb39172fc61a8a3afc143e864,f62aaee1048fce2fb39172fc61a8a3afc143e864,1,2,Yes,ivtv-firmware-20080701-36.oe1.src.rpm,No,None
1060,iw,git@gitee.com:src-openeuler/iw.git,b86a8eb32e6f0ebf8f02fd9f268ff41c57500662,scheduled,disabled,6adbacef041dd6a01e2a033c8fe73d6a73e5e1ec,b86a8eb32e6f0ebf8f02fd9f268ff41c57500662,b86a8eb32e6f0ebf8f02fd9f268ff41c57500662,1,2,Yes,iw-5.9-1.oe1.src.rpm,No,None
1061,jFormatString,git@gitee.com:src-openeuler/jFormatString.git,55fe4ee3778b66ea6ea7754cd2175c26e0d3f3c9,unresolvable,disabled,55fe4ee3778b66ea6ea7754cd2175c26e0d3f3c9,55fe4ee3778b66ea6ea7754cd2175c26e0d3f3c9,55fe4ee3778b66ea6ea7754cd2175c26e0d3f3c9,0,1,No,None,No,None
1062,jack-audio-connection-kit,git@gitee.com:src-openeuler/jack-audio-connection-kit.git,73434023d0fdcfd5a82131500865fb125b0ab1ee,succeeded,disabled,73434023d0fdcfd5a82131500865fb125b0ab1ee,12af455b39180896697000ba072801ae51a0941b,e569acf93d1d88923e5af2b641e934a6cf9c46c5,2,3,Yes,jack-audio-connection-kit-1.9.14-3.oe1.src.rpm,No,None
1063,jackson,git@gitee.com:src-openeuler/jackson.git,9f054592219fa6d9db64d8508bc39b5bbffaf349,unresolvable,disabled,faad8d6f617329963d684e39f55118e6b7215fdd,87c5c69b92e75912c6ece2c755b01117f9373781,87c5c69b92e75912c6ece2c755b01117f9373781,2,3,No,None,No,None
1064,jackson-annotations,git@gitee.com:src-openeuler/jackson-annotations.git,f62ae63cc39b42622213fd67963ee2eaaddf26ad,unresolvable,disabled,f62ae63cc39b42622213fd67963ee2eaaddf26ad,3af711c41477c8dac8ab57f3a956601d40b26b02,06fe969fe39054db90cbbc78d8181d279585979c,2,3,No,None,No,None
1065,jackson-bom,git@gitee.com:src-openeuler/jackson-bom.git,0d9328d3e9d10060d97b180b4ac6eb1c66adc294,unresolvable,disabled,0d9328d3e9d10060d97b180b4ac6eb1c66adc294,0d9328d3e9d10060d97b180b4ac6eb1c66adc294,0d9328d3e9d10060d97b180b4ac6eb1c66adc294,0,1,No,None,No,None
1066,jackson-core,git@gitee.com:src-openeuler/jackson-core.git,9a75813bf8b1eee97f15dd08866b238c8b378731,unresolvable,disabled,9a75813bf8b1eee97f15dd08866b238c8b378731,9a75813bf8b1eee97f15dd08866b238c8b378731,9a75813bf8b1eee97f15dd08866b238c8b378731,0,1,No,None,No,None
1067,jackson-databind,git@gitee.com:src-openeuler/jackson-databind.git,4750555466f4c136c022c7294f9268b730987cb2,unresolvable,disabled,4750555466f4c136c022c7294f9268b730987cb2,4750555466f4c136c022c7294f9268b730987cb2,4750555466f4c136c022c7294f9268b730987cb2,0,1,No,None,No,None
1068,jackson-dataformat-xml,git@gitee.com:src-openeuler/jackson-dataformat-xml.git,53591a6dee0ce1d860bfda43a6b138a61a562e80,unresolvable,disabled,53591a6dee0ce1d860bfda43a6b138a61a562e80,53591a6dee0ce1d860bfda43a6b138a61a562e80,53591a6dee0ce1d860bfda43a6b138a61a562e80,0,1,No,None,No,None
1069,jackson-dataformats-binary,git@gitee.com:src-openeuler/jackson-dataformats-binary.git,b7b8ef11e49b667610e2e91dbceb0e7394783623,unresolvable,disabled,b7b8ef11e49b667610e2e91dbceb0e7394783623,b7b8ef11e49b667610e2e91dbceb0e7394783623,b7b8ef11e49b667610e2e91dbceb0e7394783623,0,1,No,None,No,None
1070,jackson-dataformats-text,git@gitee.com:src-openeuler/jackson-dataformats-text.git,8b55dd59982ca7c3c87d5e1bd741429e8f26dbd3,unresolvable,disabled,8b55dd59982ca7c3c87d5e1bd741429e8f26dbd3,8b55dd59982ca7c3c87d5e1bd741429e8f26dbd3,8b55dd59982ca7c3c87d5e1bd741429e8f26dbd3,0,1,No,None,No,None
1071,jackson-datatype-joda,git@gitee.com:src-openeuler/jackson-datatype-joda.git,3bc0256eca40515453a3dfa3fe3e3ca71d0244cb,unresolvable,disabled,3bc0256eca40515453a3dfa3fe3e3ca71d0244cb,3bc0256eca40515453a3dfa3fe3e3ca71d0244cb,3bc0256eca40515453a3dfa3fe3e3ca71d0244cb,0,1,No,None,No,None
1072,jackson-datatypes-collections,git@gitee.com:src-openeuler/jackson-datatypes-collections.git,f24df5ba027426f0028b95075583ab7264b453e7,unresolvable,disabled,f24df5ba027426f0028b95075583ab7264b453e7,f24df5ba027426f0028b95075583ab7264b453e7,f24df5ba027426f0028b95075583ab7264b453e7,0,1,No,None,No,None
1073,jackson-jaxrs-providers,git@gitee.com:src-openeuler/jackson-jaxrs-providers.git,b333779a6e5274cf075c68a53c8fc114357ad97a,unresolvable,disabled,b333779a6e5274cf075c68a53c8fc114357ad97a,b333779a6e5274cf075c68a53c8fc114357ad97a,b333779a6e5274cf075c68a53c8fc114357ad97a,0,1,No,None,No,None
1074,jackson-modules-base,git@gitee.com:src-openeuler/jackson-modules-base.git,b91d267b9dc64b1b83cf2a5b5ac3dcc2a9df77ea,unresolvable,disabled,b91d267b9dc64b1b83cf2a5b5ac3dcc2a9df77ea,b91d267b9dc64b1b83cf2a5b5ac3dcc2a9df77ea,b91d267b9dc64b1b83cf2a5b5ac3dcc2a9df77ea,0,1,No,None,No,None
1075,jackson-parent,git@gitee.com:src-openeuler/jackson-parent.git,953def3cc4452f9a255a60365b422bb68bbb86c1,unresolvable,disabled,953def3cc4452f9a255a60365b422bb68bbb86c1,953def3cc4452f9a255a60365b422bb68bbb86c1,953def3cc4452f9a255a60365b422bb68bbb86c1,0,1,No,None,No,None
1076,jacoco,git@gitee.com:src-openeuler/jacoco.git,bc2744c68ed5c8dfa43e2896a081f14801bc6c36,unresolvable,disabled,bc2744c68ed5c8dfa43e2896a081f14801bc6c36,bc2744c68ed5c8dfa43e2896a081f14801bc6c36,bc2744c68ed5c8dfa43e2896a081f14801bc6c36,0,1,No,None,No,None
1077,jacorb,git@gitee.com:src-openeuler/jacorb.git,807bb0a7a60bce1914db256092fc54d7520bc702,unresolvable,disabled,807bb0a7a60bce1914db256092fc54d7520bc702,807bb0a7a60bce1914db256092fc54d7520bc702,807bb0a7a60bce1914db256092fc54d7520bc702,0,1,No,None,No,None
1078,jakarta-commons-httpclient,git@gitee.com:src-openeuler/jakarta-commons-httpclient.git,b8760cc96eed90e1bd80884f785fd016651ed6b1,unresolvable,disabled,b8760cc96eed90e1bd80884f785fd016651ed6b1,b8760cc96eed90e1bd80884f785fd016651ed6b1,b8760cc96eed90e1bd80884f785fd016651ed6b1,0,1,No,None,No,None
1079,jakarta-oro,git@gitee.com:src-openeuler/jakarta-oro.git,efc5d4ba8b4a98a27fee1735685419124e10376c,unresolvable,disabled,efc5d4ba8b4a98a27fee1735685419124e10376c,efc5d4ba8b4a98a27fee1735685419124e10376c,efc5d4ba8b4a98a27fee1735685419124e10376c,0,1,No,None,No,None
1080,jamonapi,git@gitee.com:src-openeuler/jamonapi.git,33c131907204d73568ffd5ecf8d462eba7c618db,unresolvable,disabled,33c131907204d73568ffd5ecf8d462eba7c618db,33c131907204d73568ffd5ecf8d462eba7c618db,33c131907204d73568ffd5ecf8d462eba7c618db,0,1,No,None,No,None
1081,jandex,git@gitee.com:src-openeuler/jandex.git,85eb4026d11a2c5e66f76e8229a381ddecdab914,unresolvable,disabled,85eb4026d11a2c5e66f76e8229a381ddecdab914,85eb4026d11a2c5e66f76e8229a381ddecdab914,85eb4026d11a2c5e66f76e8229a381ddecdab914,0,1,No,None,No,None
1082,jandex-maven-plugin,git@gitee.com:src-openeuler/jandex-maven-plugin.git,948450740ea091d436bc414e98b2a058fea48a9b,unresolvable,disabled,948450740ea091d436bc414e98b2a058fea48a9b,948450740ea091d436bc414e98b2a058fea48a9b,948450740ea091d436bc414e98b2a058fea48a9b,0,1,No,None,No,None
1083,janino,git@gitee.com:src-openeuler/janino.git,7492785b13dffab179fffbadbb48da30fb2ea75a,unresolvable,disabled,7492785b13dffab179fffbadbb48da30fb2ea75a,7492785b13dffab179fffbadbb48da30fb2ea75a,7492785b13dffab179fffbadbb48da30fb2ea75a,0,1,No,None,No,None
1084,jansi,git@gitee.com:src-openeuler/jansi.git,f5f9da777b1117de9965f1390f88f57b200b4ae7,unresolvable,disabled,f5f9da777b1117de9965f1390f88f57b200b4ae7,f5f9da777b1117de9965f1390f88f57b200b4ae7,f5f9da777b1117de9965f1390f88f57b200b4ae7,0,1,No,None,No,None
1085,jansi-native,git@gitee.com:src-openeuler/jansi-native.git,cfcaf2389f3c4cf6047654b4be2d4f05eb069cb0,unresolvable,disabled,cfcaf2389f3c4cf6047654b4be2d4f05eb069cb0,cfcaf2389f3c4cf6047654b4be2d4f05eb069cb0,cfcaf2389f3c4cf6047654b4be2d4f05eb069cb0,0,1,No,None,No,None
1086,jansson,git@gitee.com:src-openeuler/jansson.git,44d4f74fdc4a81e1ebd4dc7b8f46504193a0d20f,blocked,disabled,9032cb109e22a58893c6efab48755176f0409c84,2ac327bf6660f01395ce67d22a727c0989573a44,2ac327bf6660f01395ce67d22a727c0989573a44,2,3,Yes,jansson-2.13.1-4.oe1.src.rpm,No,None
